#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S02
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : Collar
SUBJECT_DESCRIPTION : -
DEVICE_ID : 3887
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 169860
MEMORY_USAGE : 2.13 %
BATTERY_VOLTAGE : 3.6796
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 23/09/2025 16:36:05
CONNECTION_SYSTEM_DATE_TIME : 23/09/2025 16:35:39
CONNECTION_DEVICE_DATE_TIME : 01/01/2000 00:02:37
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
17/09/2025 13:54:48;0;23.12;16;0;0;0;0;0;0;970.22;0.11;224;160;0.0183;0.0557;0.0581;0.1082;0.1592;0.2015;0.1951;0.1356;651.73;0.47;0
17/09/2025 13:54:58;0;23.12;16;0;0;0;0;0;0;968.51;0.11;224;160;0.0183;0.0557;0.0580;0.1081;0.1588;0.2011;0.1948;0.1353;651.16;0.47;0
17/09/2025 13:55:08;0;23.06;16;0;0;0;0;0;0;970.08;0.11;224;160;0.0183;0.0557;0.0580;0.1082;0.1591;0.2014;0.1953;0.1357;651.66;0.47;0
17/09/2025 13:55:18;0;23.06;16;0;0;0;0;0;0;964.24;0.10;224;160;0.0183;0.0558;0.0582;0.1080;0.1578;0.2002;0.1945;0.1359;652.10;0.47;0
17/09/2025 13:55:28;0;23.00;16;25;2.5;0;0;1;0.1;968.72;0.11;224;160;0.0183;0.0557;0.0580;0.1081;0.1589;0.2011;0.1948;0.1354;651.47;0.47;0
17/09/2025 13:55:38;0;23.00;16;0;0;0;0;0;0;973.23;0.11;224;160;0.0184;0.0560;0.0584;0.1088;0.1595;0.2020;0.1958;0.1366;655.18;0.48;0
17/09/2025 13:55:48;0;23.00;16;0;0;0;0;0;0;975.10;0.11;224;160;0.0184;0.0560;0.0586;0.1090;0.1599;0.2024;0.1963;0.1371;656.23;0.48;0
17/09/2025 13:55:58;0;22.94;16;0;0;0;0;0;0;975.74;0.11;224;160;0.0185;0.0561;0.0587;0.1090;0.1601;0.2025;0.1964;0.1373;656.65;0.48;0
17/09/2025 13:56:08;0;22.94;16;0;0;0;0;0;0;978.13;0.11;224;159;0.0186;0.0562;0.0587;0.1093;0.1605;0.2029;0.1968;0.1377;657.82;0.48;0
17/09/2025 13:56:18;0;22.88;16;0;0;0;0;0;0;977.03;0.11;224;159;0.0186;0.0562;0.0588;0.1093;0.1603;0.2027;0.1967;0.1378;657.78;0.48;0
17/09/2025 13:56:28;0;22.88;16;0;0;0;0;0;0;977.73;0.11;224;159;0.0186;0.0562;0.0588;0.1093;0.1604;0.2030;0.1970;0.1381;657.88;0.48;0
17/09/2025 13:56:38;0;22.81;16;0;0;0;0;0;0;977.27;0.11;224;159;0.0186;0.0562;0.0587;0.1093;0.1603;0.2028;0.1968;0.1379;657.65;0.48;0
17/09/2025 13:56:48;0;22.81;16;0;0;0;0;0;0;978.72;0.11;224;159;0.0186;0.0562;0.0588;0.1093;0.1607;0.2031;0.1971;0.1382;657.77;0.48;0
17/09/2025 13:56:58;0;22.81;16;0;0;0;0;0;0;980.30;0.11;224;159;0.0187;0.0563;0.0590;0.1098;0.1608;0.2033;0.1976;0.1386;659.96;0.48;0
17/09/2025 13:57:08;0;22.75;16;0;0;0;0;0;0;980.77;0.11;224;160;0.0187;0.0564;0.0590;0.1097;0.1610;0.2036;0.1977;0.1390;659.59;0.48;0
17/09/2025 13:57:18;0;22.75;16;0;0;0;0;0;0;982.49;0.11;224;160;0.0188;0.0565;0.0591;0.1100;0.1612;0.2039;0.1980;0.1392;661.35;0.48;0
17/09/2025 13:57:28;0;22.69;16;0;0;0;0;0;0;970.46;0.11;224;160;0.0186;0.0562;0.0588;0.1088;0.1591;0.2015;0.1961;0.1384;655.92;0.48;0
17/09/2025 13:57:38;0;22.69;16;0;0;0;0;0;0;957.65;0.11;224;160;0.0183;0.0556;0.0581;0.1076;0.1568;0.1988;0.1936;0.1365;648.70;0.47;0
17/09/2025 13:57:48;0;22.69;16;0;0;0;0;0;0;952.96;0.11;224;160;0.0177;0.0545;0.0565;0.1058;0.1564;0.1985;0.1921;0.1333;634.78;0.46;0
17/09/2025 13:57:58;0;22.62;16;0;0;0;0;0;0;953.93;0.11;224;160;0.0179;0.0549;0.0571;0.1064;0.1563;0.1986;0.1929;0.1350;640.18;0.47;0
17/09/2025 13:58:08;0;22.62;16;0;0;0;0;0;0;962.99;0.11;224;160;0.0180;0.0551;0.0574;0.1072;0.1580;0.2003;0.1939;0.1347;643.76;0.47;0
17/09/2025 13:58:18;0;22.62;16;0;0;0;0;0;0;980.13;0.11;224;160;0.0186;0.0562;0.0589;0.1096;0.1608;0.2035;0.1976;0.1387;658.58;0.48;0
17/09/2025 13:58:28;0;22.56;16;0;0;0;0;0;0;977.10;0.11;224;160;0.0184;0.0560;0.0585;0.1090;0.1604;0.2032;0.1971;0.1380;654.68;0.48;0
17/09/2025 13:58:38;0;22.56;16;0;0;0;0;0;0;977.54;0.11;224;160;0.0185;0.0561;0.0585;0.1093;0.1604;0.2031;0.1971;0.1381;655.42;0.48;0
17/09/2025 13:58:48;0;22.56;16;0;0;0;0;0;0;843.57;0.11;224;160;0.0169;0.0489;0.0522;0.0954;0.1387;0.1754;0.1725;0.1258;570.94;0.43;0
17/09/2025 13:58:58;0;22.50;16;13;1.3;0;0;1;0.1;974.85;0.11;224;160;0.0185;0.0562;0.0589;0.1092;0.1597;0.2025;0.1968;0.1384;657.70;0.48;0
17/09/2025 13:59:08;0;22.50;16;0;0;0;0;0;0;976.86;0.11;224;160;0.0186;0.0562;0.0589;0.1093;0.1601;0.2029;0.1973;0.1387;657.93;0.48;0
17/09/2025 13:59:18;0;22.50;16;0;0;0;0;0;0;975.59;0.11;224;160;0.0185;0.0563;0.0590;0.1093;0.1597;0.2026;0.1974;0.1390;659.24;0.48;0
17/09/2025 13:59:28;0;22.50;16;0;0;0;0;0;0;968.70;0.11;224;160;0.0184;0.0560;0.0587;0.1085;0.1586;0.2012;0.1959;0.1381;655.11;0.48;0
17/09/2025 13:59:38;0;22.50;16;0;0;0;0;0;0;967.88;0.11;224;160;0.0184;0.0559;0.0587;0.1085;0.1584;0.2009;0.1957;0.1376;654.95;0.48;0
17/09/2025 13:59:48;0;22.44;16;0;0;0;0;0;0;972.57;0.11;224;160;0.0186;0.0562;0.0591;0.1090;0.1592;0.2018;0.1967;0.1387;658.74;0.48;0
17/09/2025 13:59:58;0;22.44;16;0;0;0;0;0;0;974.18;0.11;224;160;0.0186;0.0564;0.0592;0.1093;0.1595;0.2021;0.1970;0.1390;660.56;0.48;0
17/09/2025 14:00:08;0;22.44;16;0;0;0;0;0;0;977.46;0.11;224;159;0.0188;0.0566;0.0594;0.1097;0.1601;0.2030;0.1977;0.1402;661.64;0.48;0
17/09/2025 14:00:18;0;22.44;16;0;0;0;0;0;0;985.36;0.11;224;159;0.0189;0.0567;0.0595;0.1105;0.1618;0.2047;0.1990;0.1405;662.68;0.49;0
17/09/2025 14:00:28;0;22.38;16;0;0;0;0;0;0;999.53;0.12;224;159;0.0194;0.0576;0.0607;0.1123;0.1641;0.2073;0.2018;0.1431;674.86;0.50;0
17/09/2025 14:00:38;0;22.38;16;6;0.6;0;0;0;0;994.41;0.12;224;159;0.0193;0.0576;0.0605;0.1118;0.1632;0.2065;0.2009;0.1429;671.76;0.50;0
17/09/2025 14:00:48;0;22.38;16;0;0;0;0;0;0;991.68;0.11;224;159;0.0192;0.0575;0.0605;0.1115;0.1627;0.2059;0.2006;0.1427;671.16;0.49;0
17/09/2025 14:00:58;0;22.38;16;13;1.3;0;0;1;0.1;992.31;0.12;224;159;0.0192;0.0574;0.0604;0.1116;0.1629;0.2060;0.2006;0.1424;670.83;0.49;0
17/09/2025 14:01:08;0;22.38;16;0;0;0;0;0;0;994.21;0.12;224;160;0.0192;0.0574;0.0604;0.1115;0.1633;0.2064;0.2012;0.1430;670.35;0.50;0
17/09/2025 14:01:18;0;22.38;16;3;0.3;0;0;0;0;995.34;0.12;224;160;0.0193;0.0574;0.0605;0.1118;0.1635;0.2066;0.2012;0.1428;671.11;0.50;0
17/09/2025 14:01:28;0;22.38;16;0;0;0;0;0;0;980.38;0.11;224;160;0.0187;0.0565;0.0591;0.1098;0.1610;0.2035;0.1977;0.1392;659.74;0.48;0
17/09/2025 14:01:38;0;22.38;16;0;0;0;0;0;0;985.58;0.11;224;160;0.0190;0.0568;0.0596;0.1106;0.1619;0.2046;0.1991;0.1406;663.30;0.49;0
17/09/2025 14:01:48;0;22.38;16;0;0;0;0;0;0;988.87;0.11;224;160;0.0190;0.0570;0.0598;0.1109;0.1625;0.2054;0.1996;0.1413;665.47;0.49;0
17/09/2025 14:01:58;0;22.38;16;0;0;0;0;0;0;987.38;0.11;224;160;0.0190;0.0569;0.0598;0.1109;0.1621;0.2050;0.1993;0.1409;665.76;0.49;0
17/09/2025 14:02:08;0;22.38;16;0;0;0;0;0;0;985.82;0.11;224;159;0.0190;0.0567;0.0596;0.1106;0.1620;0.2046;0.1991;0.1409;663.38;0.49;0
17/09/2025 14:02:18;0;22.31;16;0;0;0;0;0;0;991.27;0.12;224;159;0.0192;0.0572;0.0603;0.1115;0.1628;0.2057;0.2001;0.1420;669.23;0.49;0
17/09/2025 14:02:28;0;22.31;16;6;0.6;0;0;0;0;993.35;0.12;224;159;0.0194;0.0577;0.0609;0.1119;0.1629;0.2062;0.2011;0.1438;674.41;0.50;0
17/09/2025 14:02:38;0;22.31;16;0;0;0;0;0;0;977.69;0.11;224;159;0.0187;0.0563;0.0590;0.1096;0.1606;0.2030;0.1972;0.1390;657.53;0.48;0
17/09/2025 14:02:48;0;22.31;16;0;0;0;0;0;0;986.84;0.11;224;159;0.0190;0.0569;0.0598;0.1107;0.1621;0.2049;0.1992;0.1411;665.05;0.49;0
17/09/2025 14:02:58;0;22.31;16;0;0;0;0;0;0;979.59;0.11;224;159;0.0188;0.0566;0.0594;0.1100;0.1609;0.2033;0.1975;0.1398;660.90;0.49;0
17/09/2025 14:03:08;0;22.31;16;0;0;0;0;0;0;995.25;0.12;224;159;0.0194;0.0576;0.0607;0.1120;0.1634;0.2065;0.2011;0.1434;673.59;0.50;0
17/09/2025 14:03:18;0;22.38;16;0;0;0;0;0;0;995.80;0.12;224;159;0.0193;0.0575;0.0605;0.1120;0.1636;0.2066;0.2010;0.1430;672.01;0.50;0
17/09/2025 14:03:28;0;22.31;16;0;0;0;0;0;0;988.45;0.12;224;159;0.0191;0.0569;0.0598;0.1109;0.1625;0.2053;0.1996;0.1414;664.84;0.49;0
17/09/2025 14:03:38;0;22.31;16;13;1.3;0;0;1;0.1;978.88;0.11;224;159;0.0188;0.0565;0.0592;0.1099;0.1607;0.2034;0.1977;0.1397;659.52;0.49;0
17/09/2025 14:03:48;0;22.31;16;0;0;0;0;0;0;981.21;0.11;224;159;0.0188;0.0565;0.0591;0.1098;0.1612;0.2039;0.1980;0.1396;658.95;0.49;0
17/09/2025 14:03:58;0;22.31;16;0;0;0;0;0;0;978.33;0.11;224;159;0.0187;0.0563;0.0589;0.1096;0.1607;0.2032;0.1973;0.1387;657.63;0.48;0
17/09/2025 14:04:08;0;22.31;16;0;0;0;0;0;0;991.14;0.12;224;158;0.0190;0.0570;0.0599;0.1111;0.1629;0.2060;0.2001;0.1416;666.02;0.49;0
17/09/2025 14:04:18;0;22.31;16;0;0;0;0;0;0;989.08;0.12;224;158;0.0190;0.0569;0.0598;0.1109;0.1626;0.2055;0.1996;0.1410;664.68;0.49;0
17/09/2025 14:04:28;0;22.31;16;0;0;0;0;0;0;987.93;0.12;224;158;0.0190;0.0568;0.0596;0.1106;0.1624;0.2054;0.1995;0.1408;662.73;0.49;0
17/09/2025 14:04:38;0;22.31;16;0;0;0;0;0;0;986.16;0.11;224;158;0.0189;0.0567;0.0594;0.1103;0.1621;0.2051;0.1991;0.1403;661.23;0.49;0
17/09/2025 14:04:48;0;22.31;16;0;0;0;0;0;0;984.29;0.11;224;158;0.0188;0.0565;0.0591;0.1099;0.1618;0.2048;0.1988;0.1399;658.76;0.49;0
17/09/2025 14:04:58;0;22.31;16;0;0;0;0;0;0;978.56;0.11;224;158;0.0186;0.0562;0.0587;0.1095;0.1607;0.2035;0.1975;0.1386;655.79;0.48;0
17/09/2025 14:05:08;0;22.31;16;0;0;0;0;0;0;963.78;0.11;224;159;0.0183;0.0553;0.0576;0.1075;0.1584;0.2006;0.1941;0.1355;644.38;0.48;0
17/09/2025 14:05:18;0;22.31;16;0;0;0;0;0;0;960.46;0.11;224;159;0.0181;0.0551;0.0573;0.1072;0.1577;0.2000;0.1935;0.1344;642.00;0.47;0
17/09/2025 14:05:28;0;22.31;16;0;0;0;0;0;0;956.31;0.11;224;159;0.0179;0.0548;0.0567;0.1064;0.1571;0.1994;0.1927;0.1334;636.61;0.47;0
17/09/2025 14:05:38;0;22.31;16;0;0;0;0;0;0;961.30;0.11;224;159;0.0181;0.0551;0.0571;0.1071;0.1579;0.2004;0.1939;0.1344;640.16;0.47;0
17/09/2025 14:05:48;0;22.31;16;0;0;0;0;0;0;959.22;0.11;224;159;0.0179;0.0549;0.0569;0.1067;0.1576;0.2000;0.1934;0.1336;637.70;0.47;0
17/09/2025 14:05:58;0;22.31;16;0;0;0;0;0;0;956.56;0.11;224;159;0.0179;0.0549;0.0567;0.1065;0.1572;0.1995;0.1928;0.1332;636.24;0.47;0
17/09/2025 14:06:08;0;22.31;16;0;0;0;0;0;0;953.64;0.11;224;158;0.0177;0.0546;0.0564;0.1060;0.1567;0.1991;0.1921;0.1324;633.09;0.47;0
17/09/2025 14:06:18;0;22.31;16;0;0;0;0;0;0;951.00;0.11;224;158;0.0177;0.0545;0.0562;0.1058;0.1564;0.1985;0.1915;0.1319;631.53;0.47;0
17/09/2025 14:06:28;0;22.31;16;0;0;0;0;0;0;945.07;0.11;224;158;0.0176;0.0543;0.0559;0.1050;0.1552;0.1976;0.1905;0.1312;627.97;0.46;0
17/09/2025 14:06:38;0;22.31;16;0;0;0;0;0;0;942.30;0.11;224;158;0.0175;0.0542;0.0557;0.1048;0.1547;0.1970;0.1898;0.1304;626.42;0.46;0
17/09/2025 14:06:48;0;22.31;16;0;0;0;0;0;0;940.04;0.11;224;158;0.0173;0.0539;0.0553;0.1041;0.1544;0.1966;0.1896;0.1295;622.48;0.46;0
17/09/2025 14:06:58;0;22.38;16;0;0;0;0;0;0;926.67;0.10;224;158;0.0169;0.0531;0.0544;0.1027;0.1521;0.1939;0.1864;0.1268;614.15;0.45;0
17/09/2025 14:07:08;0;22.31;16;0;0;0;0;0;0;922.08;0.10;224;159;0.0169;0.0530;0.0542;0.1021;0.1513;0.1930;0.1857;0.1263;611.74;0.45;0
17/09/2025 14:07:18;0;22.31;16;0;0;0;0;0;0;920.95;0.10;224;159;0.0167;0.0528;0.0538;0.1018;0.1511;0.1927;0.1853;0.1252;609.19;0.45;0
17/09/2025 14:07:28;0;22.38;16;0;0;0;0;0;0;921.29;0.10;224;159;0.0165;0.0523;0.0533;0.1014;0.1511;0.1929;0.1849;0.1239;606.06;0.44;0
17/09/2025 14:07:38;0;22.31;16;0;0;0;0;0;0;916.57;0.10;224;159;0.0164;0.0520;0.0529;0.1010;0.1502;0.1918;0.1838;0.1227;603.69;0.44;0
17/09/2025 14:07:48;0;22.38;16;0;0;0;0;0;0;914.77;0.10;224;159;0.0163;0.0519;0.0528;0.1006;0.1499;0.1915;0.1835;0.1223;602.01;0.44;0
17/09/2025 14:07:58;0;22.38;16;0;0;0;0;0;0;910.39;0.09;224;159;0.0162;0.0516;0.0525;0.1002;0.1492;0.1904;0.1824;0.1214;599.83;0.43;0
17/09/2025 14:08:08;0;22.38;16;0;0;0;0;0;0;908.99;0.09;224;159;0.0161;0.0515;0.0523;0.0999;0.1489;0.1903;0.1822;0.1210;598.25;0.43;0
17/09/2025 14:08:18;0;22.38;16;0;0;0;0;0;0;909.54;0.09;224;159;0.0162;0.0516;0.0525;0.1002;0.1491;0.1901;0.1819;0.1211;599.73;0.43;0
17/09/2025 14:08:28;0;22.31;16;0;0;0;0;0;0;906.40;0.09;224;159;0.0160;0.0514;0.0521;0.0995;0.1486;0.1897;0.1815;0.1205;596.01;0.43;0
17/09/2025 14:08:38;0;22.38;16;0;0;0;0;0;0;910.33;0.09;224;159;0.0162;0.0516;0.0524;0.1002;0.1493;0.1902;0.1822;0.1211;599.55;0.43;0
17/09/2025 14:08:48;0;22.38;16;0;0;0;0;0;0;908.13;0.09;224;159;0.0160;0.0514;0.0522;0.0997;0.1488;0.1900;0.1819;0.1207;597.53;0.43;0
17/09/2025 14:08:58;0;22.38;16;0;0;0;0;0;0;910.81;0.09;224;159;0.0160;0.0515;0.0523;0.1000;0.1492;0.1904;0.1823;0.1209;599.38;0.43;0
17/09/2025 14:09:08;0;22.38;16;0;0;0;0;0;0;910.92;0.09;224;159;0.0160;0.0514;0.0523;0.0998;0.1492;0.1906;0.1823;0.1207;599.01;0.43;0
17/09/2025 14:09:18;0;22.38;16;0;0;0;0;0;0;914.61;0.09;224;159;0.0161;0.0517;0.0526;0.1005;0.1499;0.1911;0.1831;0.1217;602.26;0.43;0
17/09/2025 14:09:28;0;22.38;16;0;0;0;0;0;0;910.53;0.09;224;159;0.0160;0.0515;0.0524;0.0999;0.1491;0.1903;0.1824;0.1211;599.90;0.43;0
17/09/2025 14:09:38;0;22.38;16;0;0;0;0;0;0;910.78;0.09;224;159;0.0160;0.0514;0.0524;0.1000;0.1491;0.1904;0.1823;0.1209;599.79;0.43;0
17/09/2025 14:09:48;0;22.38;16;0;0;0;0;0;0;908.93;0.09;224;159;0.0159;0.0513;0.0521;0.0995;0.1488;0.1902;0.1818;0.1203;597.49;0.43;0
17/09/2025 14:09:58;0;22.38;16;0;0;0;0;0;0;907.70;0.09;224;159;0.0160;0.0514;0.0522;0.0998;0.1486;0.1896;0.1816;0.1204;598.72;0.43;0
17/09/2025 14:10:08;0;22.38;16;0;0;0;0;0;0;912.74;0.09;224;160;0.0161;0.0516;0.0526;0.1002;0.1495;0.1907;0.1828;0.1216;601.45;0.43;0
17/09/2025 14:10:18;0;22.38;16;0;0;0;0;0;0;911.90;0.09;224;160;0.0160;0.0514;0.0523;0.1000;0.1493;0.1907;0.1826;0.1211;599.75;0.43;0
17/09/2025 14:10:28;0;22.38;16;0;0;0;0;0;0;920.83;0.09;224;160;0.0163;0.0519;0.0529;0.1011;0.1508;0.1926;0.1847;0.1230;605.70;0.44;0
17/09/2025 14:10:38;0;22.38;16;0;0;0;0;0;0;922.30;0.09;224;160;0.0163;0.0521;0.0532;0.1014;0.1511;0.1926;0.1847;0.1231;608.20;0.44;0
17/09/2025 14:10:48;0;22.38;16;0;0;0;0;0;0;920.93;0.09;224;160;0.0162;0.0519;0.0530;0.1011;0.1508;0.1925;0.1844;0.1228;606.41;0.44;0
17/09/2025 14:10:58;0;22.38;16;0;0;0;0;0;0;920.44;0.09;224;160;0.0162;0.0519;0.0530;0.1011;0.1507;0.1923;0.1844;0.1228;606.43;0.44;0
17/09/2025 14:11:08;0;22.38;16;0;0;0;0;0;0;917.10;0.09;224;159;0.0161;0.0516;0.0526;0.1005;0.1502;0.1917;0.1838;0.1221;602.99;0.43;0
17/09/2025 14:11:18;0;22.38;16;0;0;0;0;0;0;917.59;0.09;224;159;0.0162;0.0518;0.0527;0.1008;0.1502;0.1918;0.1838;0.1224;604.42;0.43;0
17/09/2025 14:11:28;0;22.38;16;0;0;0;0;0;0;919.10;0.09;224;159;0.0162;0.0519;0.0529;0.1009;0.1504;0.1921;0.1841;0.1227;605.60;0.43;0
17/09/2025 14:11:38;0;22.38;16;0;0;0;0;0;0;919.18;0.09;224;159;0.0162;0.0519;0.0529;0.1009;0.1505;0.1920;0.1843;0.1228;605.75;0.43;0
17/09/2025 14:11:48;0;22.38;16;0;0;0;0;0;0;921.48;0.09;224;159;0.0162;0.0519;0.0531;0.1011;0.1508;0.1925;0.1848;0.1233;606.89;0.44;0
17/09/2025 14:11:58;0;22.38;16;0;0;0;0;0;0;920.51;0.09;224;159;0.0162;0.0519;0.0531;0.1010;0.1507;0.1924;0.1845;0.1232;606.58;0.44;0
17/09/2025 14:12:08;0;22.38;16;0;0;0;0;0;0;917.77;0.09;224;159;0.0161;0.0516;0.0526;0.1005;0.1502;0.1920;0.1840;0.1225;602.81;0.43;0
17/09/2025 14:12:18;0;22.38;16;0;0;0;0;0;0;917.00;0.09;224;159;0.0160;0.0516;0.0526;0.1006;0.1501;0.1917;0.1838;0.1225;603.15;0.43;0
17/09/2025 14:12:28;0;22.38;16;0;0;0;0;0;0;918.42;0.09;224;159;0.0161;0.0517;0.0527;0.1007;0.1503;0.1921;0.1842;0.1228;603.81;0.43;0
17/09/2025 14:12:38;0;22.38;16;0;0;0;0;0;0;919.62;0.09;224;159;0.0162;0.0518;0.0529;0.1009;0.1505;0.1922;0.1844;0.1231;605.03;0.43;0
17/09/2025 14:12:48;0;22.38;16;0;0;0;0;0;0;920.30;0.09;224;159;0.0161;0.0518;0.0528;0.1009;0.1507;0.1924;0.1845;0.1231;604.64;0.43;0
